station,datetime,obs_type,obs_value,TMAX_F,datetime_dt
AU000005901,18641230,TMAX,-1.0,30.2,1864-12-30
AU000005901,18640212,TMAX,-0.9,30.38,1864-02-12
ITE00100554,18640104,TMAX,-0.9,30.38,1864-01-04
AU000005901,18640203,TMAX,-0.9,30.38,1864-02-03
GM000004204,18640130,TMAX,-0.9,30.38,1864-01-30
ITE00100550,18640120,TMAX,-0.9,30.38,1864-01-20
SZ000006717,18640418,TMAX,-0.9,30.38,1864-04-18
GME00125218,18641213,TMAX,-0.9,30.38,1864-12-13
AU000005901,18641213,TMAX,-0.9,30.38,1864-12-13
SZ000006717,18640913,TMAX,-0.9,30.38,1864-09-13
SZ000006717,18641012,TMAX,-0.8,30.56,1864-10-12
SZ000006717,18640811,TMAX,-0.8,30.56,1864-08-11
AU000005901,18641206,TMAX,-0.8,30.56,1864-12-06
AU000005901,18640210,TMAX,-0.8,30.56,1864-02-10
SZ000006717,18641010,TMAX,-0.8,30.56,1864-10-10
EZE00100082,18641221,TMAX,-0.8,30.56,1864-12-21
SZ000006717,18641024,TMAX,-0.8,30.56,1864-10-24
GME00125218,18641220,TMAX,-0.8,30.56,1864-12-20
AU000005901,18641210,TMAX,-0.8,30.56,1864-12-10
SZ000006717,18641228,TMAX,-0.8,30.56,1864-12-28
ITE00100554,18640103,TMAX,-0.7,30.74,1864-01-03
UK000056225,18640219,TMAX,-0.7,30.74,1864-02-19
SZ000006717,18641005,TMAX,-0.7,30.74,1864-10-05
CA006158350,18640206,TMAX,-0.6,30.92,1864-02-06
ITE00100550,18640208,TMAX,-0.6,30.92,1864-02-08
BE000006447,18640208,TMAX,-0.6,30.92,1864-02-08
GM000004204,18641212,TMAX,-0.6,30.92,1864-12-12
CA006158350,18641123,TMAX,-0.6,30.92,1864-11-23
GME00125218,18640407,TMAX,-0.6,30.92,1864-04-07
CA006158350,18641122,TMAX,-0.6,30.92,1864-11-22
EZE00100082,18641108,TMAX,-0.5,31.1,1864-11-08
GME00125218,18640221,TMAX,-0.5,31.1,1864-02-21
BE000006447,18641217,TMAX,-0.5,31.1,1864-12-17
GM000004204,18641111,TMAX,-0.5,31.1,1864-11-11
GM000004204,18641221,TMAX,-0.5,31.1,1864-12-21
AU000005901,18641221,TMAX,-0.5,31.1,1864-12-21
AU000005901,18641214,TMAX,-0.5,31.1,1864-12-14
SZ000006717,18641022,TMAX,-0.5,31.1,1864-10-22
SZ000006717,18640212,TMAX,-0.5,31.1,1864-02-12
GME00125218,18640131,TMAX,-0.5,31.1,1864-01-31
AU000005901,18640408,TMAX,-0.5,31.1,1864-04-08
GME00125218,18641228,TMAX,-0.4,31.28,1864-12-28
BE000006447,18640115,TMAX,-0.4,31.28,1864-01-15
ITE00100554,18640111,TMAX,-0.4,31.28,1864-01-11
EZE00100082,18640131,TMAX,-0.4,31.28,1864-01-31
ITE00100550,18640121,TMAX,-0.4,31.28,1864-01-21
ITE00100554,18640121,TMAX,-0.4,31.28,1864-01-21
AU000005901,18641215,TMAX,-0.4,31.28,1864-12-15
GME00125218,18641208,TMAX,-0.4,31.28,1864-12-08
GM000004204,18641208,TMAX,-0.4,31.28,1864-12-08
SZ000006717,18640318,TMAX,-0.4,31.28,1864-03-18
ITE00100550,18640107,TMAX,-0.4,31.28,1864-01-07
SZ000006717,18640405,TMAX,-0.4,31.28,1864-04-05
GM000004204,18641201,TMAX,-0.4,31.28,1864-12-01
GME00125218,18641203,TMAX,-0.3,31.46,1864-12-03
SZ000006717,18641120,TMAX,-0.3,31.46,1864-11-20
BE000006447,18640116,TMAX,-0.3,31.46,1864-01-16
ITE00100554,18640102,TMAX,-0.3,31.46,1864-01-02
GME00125218,18641204,TMAX,-0.3,31.46,1864-12-04
EZE00100082,18640407,TMAX,-0.3,31.46,1864-04-07
GME00125218,18640201,TMAX,-0.3,31.46,1864-02-01
EZE00100082,18640202,TMAX,-0.3,31.46,1864-02-02
EZE00100082,18641213,TMAX,-0.3,31.46,1864-12-13
SZ000006717,18640827,TMAX,-0.3,31.46,1864-08-27
AU000005901,18641220,TMAX,-0.3,31.46,1864-12-20
BE000006447,18641227,TMAX,-0.2,31.64,1864-12-27
SZ000006717,18640501,TMAX,-0.2,31.64,1864-05-01
SZ000006717,18641011,TMAX,-0.2,31.64,1864-10-11
BE000006447,18641222,TMAX,-0.2,31.64,1864-12-22
ITE00100554,18640107,TMAX,-0.2,31.64,1864-01-07
SZ000006717,18640316,TMAX,-0.2,31.64,1864-03-16
UK000056225,18641216,TMAX,-0.1,31.82,1864-12-16
SZ000006717,18640527,TMAX,-0.1,31.82,1864-05-27
UK000056225,18640102,TMAX,-0.1,31.82,1864-01-02
AU000005901,18641218,TMAX,-0.1,31.82,1864-12-18
SZ000006717,18641023,TMAX,-0.1,31.82,1864-10-23
UK000056225,18640206,TMAX,-0.1,31.82,1864-02-06
CA006158350,18640215,TMAX,0.0,32.0,1864-02-15
AU000005901,18641209,TMAX,0.0,32.0,1864-12-09
CA006158350,18641210,TMAX,0.0,32.0,1864-12-10
ITE00100554,18640220,TMAX,0.0,32.0,1864-02-20
CA006158350,18640116,TMAX,0.0,32.0,1864-01-16
CA006158350,18640121,TMAX,0.0,32.0,1864-01-21
SZ000006717,18641030,TMAX,0.0,32.0,1864-10-30
EIE00101859,18641219,TMAX,0.0,32.0,1864-12-19
ITE00100550,18640104,TMAX,0.0,32.0,1864-01-04
CA006158350,18640130,TMAX,0.0,32.0,1864-01-30
CA006158350,18640220,TMAX,0.0,32.0,1864-02-20
CA006158350,18641115,TMAX,0.0,32.0,1864-11-15
ITE00100550,18640220,TMAX,0.0,32.0,1864-02-20
GME00125218,18640206,TMAX,0.0,32.0,1864-02-06
CA006158350,18641224,TMAX,0.0,32.0,1864-12-24
UK000047811,18641225,TMAX,0.1,32.18,1864-12-25
UK000056225,18641223,TMAX,0.1,32.18,1864-12-23
ITE00100550,18640131,TMAX,0.1,32.18,1864-01-31
BE000006447,18640210,TMAX,0.1,32.18,1864-02-10
SZ000006717,18641020,TMAX,0.1,32.18,1864-10-20
SZ000006717,18641103,TMAX,0.1,32.18,1864-11-03
EZE00100082,18641107,TMAX,0.1,32.18,1864-11-07
GM000004204,18641220,TMAX,0.1,32.18,1864-12-20
UK000056225,18640107,TMAX,0.2,32.36,1864-01-07
EZE00100082,18641211,TMAX,0.2,32.36,1864-12-11
SZ000006717,18640323,TMAX,0.2,32.36,1864-03-23
UK000047811,18640106,TMAX,0.2,32.36,1864-01-06
EZE00100082,18641229,TMAX,0.3,32.54,1864-12-29
GM000004204,18641202,TMAX,0.3,32.54,1864-12-02
AU000005901,18641107,TMAX,0.3,32.54,1864-11-07
GME00125218,18641108,TMAX,0.3,32.54,1864-11-08
EZE00100082,18640206,TMAX,0.3,32.54,1864-02-06
SZ000006717,18640422,TMAX,0.3,32.54,1864-04-22
GME00125218,18641111,TMAX,0.3,32.54,1864-11-11
UK000047811,18640107,TMAX,0.3,32.54,1864-01-07
AU000005901,18640123,TMAX,0.3,32.54,1864-01-23
SZ000006717,18640421,TMAX,0.4,32.72,1864-04-21
GM000004204,18640407,TMAX,0.4,32.72,1864-04-07
SZ000006717,18640503,TMAX,0.4,32.72,1864-05-03
UK000056225,18640220,TMAX,0.4,32.72,1864-02-20
GME00125218,18640218,TMAX,0.4,32.72,1864-02-18
UK000056225,18640218,TMAX,0.4,32.72,1864-02-18
UK000056225,18641222,TMAX,0.5,32.9,1864-12-22
UK000056225,18641224,TMAX,0.5,32.9,1864-12-24
UK000056225,18640101,TMAX,0.5,32.9,1864-01-01
ITE00100554,18640109,TMAX,0.5,32.9,1864-01-09
GME00125218,18641202,TMAX,0.5,32.9,1864-12-02
UK000056225,18641225,TMAX,0.5,32.9,1864-12-25
EZE00100082,18641203,TMAX,0.5,32.9,1864-12-03
BE000006447,18640221,TMAX,0.5,32.9,1864-02-21
GM000004204,18641203,TMAX,0.5,32.9,1864-12-03
GM000004204,18640201,TMAX,0.5,32.9,1864-02-01
CA006158350,18641211,TMAX,0.6,33.08,1864-12-11
SZ000006717,18640826,TMAX,0.6,33.08,1864-08-26
AU000005901,18641219,TMAX,0.6,33.08,1864-12-19
CA006158350,18640316,TMAX,0.6,33.08,1864-03-16
AU000005901,18641229,TMAX,0.6,33.08,1864-12-29
CA006158350,18640214,TMAX,0.6,33.08,1864-02-14
AU000005901,18640204,TMAX,0.6,33.08,1864-02-04
AU000005901,18640208,TMAX,0.6,33.08,1864-02-08
CA006158350,18640323,TMAX,0.6,33.08,1864-03-23
ITE00100550,18640110,TMAX,0.6,33.08,1864-01-10
GM000004204,18641204,TMAX,0.6,33.08,1864-12-04
CA006158350,18641113,TMAX,0.6,33.08,1864-11-13
GM000004204,18641228,TMAX,0.6,33.08,1864-12-28
ITE00100554,18640110,TMAX,0.7,33.26,1864-01-10
ITE00100554,18640201,TMAX,0.7,33.26,1864-02-01
BE000006447,18640206,TMAX,0.7,33.26,1864-02-06
EZE00100082,18641214,TMAX,0.7,33.26,1864-12-14
SZ000006717,18641021,TMAX,0.7,33.26,1864-10-21
BE000006447,18640218,TMAX,0.7,33.26,1864-02-18
BE000006447,18640223,TMAX,0.7,33.26,1864-02-23
SZ000006717,18641117,TMAX,0.7,33.26,1864-11-17
SZ000006717,18640912,TMAX,0.7,33.26,1864-09-12
EZE00100082,18641209,TMAX,0.8,33.44,1864-12-09
AU000005901,18640409,TMAX,0.8,33.44,1864-04-09
GM000004204,18641108,TMAX,0.8,33.44,1864-11-08
AU000005901,18641217,TMAX,0.8,33.44,1864-12-17
GM000004204,18641107,TMAX,0.8,33.44,1864-11-07
GME00125218,18640225,TMAX,0.8,33.44,1864-02-25
ITE00100550,18640102,TMAX,0.8,33.44,1864-01-02
GME00125218,18640120,TMAX,0.8,33.44,1864-01-20
GME00125218,18640202,TMAX,0.8,33.44,1864-02-02
SZ000006717,18640307,TMAX,0.8,33.44,1864-03-07
GM000004204,18640218,TMAX,0.8,33.44,1864-02-18
GM000004204,18640207,TMAX,0.8,33.44,1864-02-07
AU000005901,18640406,TMAX,0.8,33.44,1864-04-06
EZE00100082,18640218,TMAX,0.8,33.44,1864-02-18
EZE00100082,18641202,TMAX,0.9,33.62,1864-12-02
EZE00100082,18640207,TMAX,0.9,33.62,1864-02-07
EZE00100082,18641121,TMAX,0.9,33.62,1864-11-21
GM000004204,18641229,TMAX,0.9,33.62,1864-12-29
UK000056225,18641215,TMAX,0.9,33.62,1864-12-15
ITE00100550,18640122,TMAX,0.9,33.62,1864-01-22
EZE00100082,18641210,TMAX,0.9,33.62,1864-12-10
ITE00100550,18640209,TMAX,0.9,33.62,1864-02-09
ITE00100554,18640211,TMAX,1.0,33.8,1864-02-11
BE000006447,18641107,TMAX,1.0,33.8,1864-11-07
BE000006447,18640211,TMAX,1.0,33.8,1864-02-11
BE000006447,18640222,TMAX,1.0,33.8,1864-02-22
SZ000006717,18640401,TMAX,1.0,33.8,1864-04-01
ITE00100550,18640101,TMAX,1.0,33.8,1864-01-01
ITE00100554,18640108,TMAX,1.0,33.8,1864-01-08
BE000006447,18640129,TMAX,1.0,33.8,1864-01-29
EIE00101859,18640105,TMAX,1.1,33.98,1864-01-05
CA006158350,18641218,TMAX,1.1,33.98,1864-12-18
GME00125218,18641211,TMAX,1.1,33.98,1864-12-11
CA006158350,18640207,TMAX,1.1,33.98,1864-02-07
UK000047811,18640108,TMAX,1.1,33.98,1864-01-08
CA006158350,18640112,TMAX,1.1,33.98,1864-01-12
ITE00100550,18640202,TMAX,1.1,33.98,1864-02-02
GME00125218,18641201,TMAX,1.1,33.98,1864-12-01
SZ000006717,18641104,TMAX,1.1,33.98,1864-11-04
GME00125218,18641229,TMAX,1.1,33.98,1864-12-29
CA006158350,18640101,TMAX,1.1,33.98,1864-01-01
UK000056225,18641226,TMAX,1.1,33.98,1864-12-26
CA006158350,18641124,TMAX,1.1,33.98,1864-11-24
SZ000006717,18641029,TMAX,1.2,34.16,1864-10-29
ITE00100554,18640205,TMAX,1.2,34.16,1864-02-05
ITE00100554,18640131,TMAX,1.2,34.16,1864-01-31
SZ000006717,18640512,TMAX,1.2,34.16,1864-05-12
GME00125218,18640205,TMAX,1.3,34.34,1864-02-05
BE000006447,18641111,TMAX,1.3,34.34,1864-11-11
ITE00100550,18640109,TMAX,1.3,34.34,1864-01-09
SZ000006717,18640216,TMAX,1.3,34.34,1864-02-16
AU000005901,18640407,TMAX,1.3,34.34,1864-04-07
ITE00100550,18640108,TMAX,1.3,34.34,1864-01-08
BE000006447,18640209,TMAX,1.3,34.34,1864-02-09
EZE00100082,18640408,TMAX,1.3,34.34,1864-04-08
ITE00100550,18640201,TMAX,1.3,34.34,1864-02-01
UK000056225,18640207,TMAX,1.4,34.52,1864-02-07
AU000005901,18640206,TMAX,1.4,34.52,1864-02-06
ITE00100554,18640206,TMAX,1.4,34.52,1864-02-06
BE000006447,18641218,TMAX,1.5,34.7,1864-12-18
EZE00100082,18640205,TMAX,1.5,34.7,1864-02-05
BE000006447,18640205,TMAX,1.5,34.7,1864-02-05
SZ000006717,18641026,TMAX,1.5,34.7,1864-10-26
GM000004204,18640205,TMAX,1.5,34.7,1864-02-05
ITE00100550,18641225,TMAX,1.5,34.7,1864-12-25
BE000006447,18640131,TMAX,1.5,34.7,1864-01-31
GME00125218,18641206,TMAX,1.5,34.7,1864-12-06
ITE00100554,18641231,TMAX,1.5,34.7,1864-12-31
AU000005901,18641203,TMAX,1.5,34.7,1864-12-03
GME00125218,18641205,TMAX,1.5,34.7,1864-12-05
ITE00100550,18640206,TMAX,1.5,34.7,1864-02-06
BE000006447,18640130,TMAX,1.6,34.88,1864-01-30
UK000056225,18641231,TMAX,1.6,34.88,1864-12-31
ITE00100550,18641226,TMAX,1.6,34.88,1864-12-26
GM000004204,18640131,TMAX,1.6,34.88,1864-01-31
GME00125218,18640224,TMAX,1.6,34.88,1864-02-24
BE000006447,18640201,TMAX,1.7,35.06,1864-02-01
EIE00101859,18641224,TMAX,1.7,35.06,1864-12-24
EZE00100082,18641109,TMAX,1.7,35.06,1864-11-09
CA006158350,18640115,TMAX,1.7,35.06,1864-01-15
EZE00100082,18640406,TMAX,1.7,35.06,1864-04-06
CA006158350,18640118,TMAX,1.7,35.06,1864-01-18
EIE00101859,18640108,TMAX,1.7,35.06,1864-01-08
CA006158350,18640212,TMAX,1.7,35.06,1864-02-12
CA006158350,18640318,TMAX,1.7,35.06,1864-03-18
CA006158350,18640122,TMAX,1.7,35.06,1864-01-22
CA006158350,18640203,TMAX,1.7,35.06,1864-02-03
EIE00101859,18640106,TMAX,1.7,35.06,1864-01-06
ITE00100554,18640101,TMAX,1.7,35.06,1864-01-01
CA006158350,18641114,TMAX,1.7,35.06,1864-11-14
UK000056225,18641230,TMAX,1.7,35.06,1864-12-30
CA006158350,18641216,TMAX,1.7,35.06,1864-12-16
SZ000006717,18641205,TMAX,1.8,35.24,1864-12-05
GM000004204,18640120,TMAX,1.8,35.24,1864-01-20
BE000006447,18640113,TMAX,1.8,35.24,1864-01-13
BE000006447,18640108,TMAX,1.8,35.24,1864-01-08
GME00125218,18641112,TMAX,1.8,35.24,1864-11-12
GM000004204,18640225,TMAX,1.8,35.24,1864-02-25
AU000005901,18641108,TMAX,1.8,35.24,1864-11-08
SZ000006717,18640919,TMAX,1.8,35.24,1864-09-19
BE000006447,18641228,TMAX,1.8,35.24,1864-12-28
SZ000006717,18640524,TMAX,1.8,35.24,1864-05-24
EZE00100082,18640208,TMAX,1.9,35.42,1864-02-08
GM000004204,18641112,TMAX,1.9,35.42,1864-11-12
GM000004204,18641109,TMAX,1.9,35.42,1864-11-09
EZE00100082,18641110,TMAX,1.9,35.42,1864-11-10
SZ000006717,18640416,TMAX,1.9,35.42,1864-04-16
ITE00100554,18640129,TMAX,1.9,35.42,1864-01-29
GME00125218,18641209,TMAX,1.9,35.42,1864-12-09
EZE00100082,18640203,TMAX,1.9,35.42,1864-02-03
SZ000006717,18640314,TMAX,1.9,35.42,1864-03-14
BE000006447,18641219,TMAX,1.9,35.42,1864-12-19
SZ000006717,18641101,TMAX,1.9,35.42,1864-11-01
ITE00100550,18641227,TMAX,2.0,35.6,1864-12-27
GM000004204,18641209,TMAX,2.0,35.6,1864-12-09
GME00125218,18640222,TMAX,2.0,35.6,1864-02-22
SZ000006717,18640412,TMAX,2.0,35.6,1864-04-12
ITE00100554,18640221,TMAX,2.0,35.6,1864-02-21
SZ000006717,18641031,TMAX,2.0,35.6,1864-10-31
SZ000006717,18641118,TMAX,2.0,35.6,1864-11-18
BE000006447,18641214,TMAX,2.1,35.78,1864-12-14
GM000004204,18641110,TMAX,2.1,35.78,1864-11-10
GME00125218,18640121,TMAX,2.1,35.78,1864-01-21
GME00125218,18640226,TMAX,2.1,35.78,1864-02-26
ITE00100554,18641205,TMAX,2.1,35.78,1864-12-05
UK000056225,18640208,TMAX,2.1,35.78,1864-02-08
AU000005901,18640218,TMAX,2.1,35.78,1864-02-18
SZ000006717,18640629,TMAX,2.1,35.78,1864-06-29
BE000006447,18640224,TMAX,2.1,35.78,1864-02-24
ITE00100554,18640219,TMAX,2.1,35.78,1864-02-19
ITE00100554,18640122,TMAX,2.1,35.78,1864-01-22
UK000056225,18640205,TMAX,2.1,35.78,1864-02-05
UK000047811,18640221,TMAX,2.1,35.78,1864-02-21
UK000056225,18641217,TMAX,2.1,35.78,1864-12-17
ITE00100554,18640208,TMAX,2.1,35.78,1864-02-08
SZ000006717,18641018,TMAX,2.1,35.78,1864-10-18
UK000056225,18640221,TMAX,2.1,35.78,1864-02-21
GME00125218,18640301,TMAX,2.1,35.78,1864-03-01
SZ000006717,18640531,TMAX,2.2,35.96,1864-05-31
CA006158350,18640225,TMAX,2.2,35.96,1864-02-25
ITE00100554,18640123,TMAX,2.2,35.96,1864-01-23
CA006158350,18641228,TMAX,2.2,35.96,1864-12-28
UK000056225,18641221,TMAX,2.2,35.96,1864-12-21
CA006158350,18640211,TMAX,2.2,35.96,1864-02-11
BE000006447,18641229,TMAX,2.2,35.96,1864-12-29
BE000006447,18640112,TMAX,2.2,35.96,1864-01-12
CA006158350,18640113,TMAX,2.2,35.96,1864-01-13
SZ000006717,18641009,TMAX,2.2,35.96,1864-10-09
BE000006447,18641106,TMAX,2.2,35.96,1864-11-06
CA006158350,18640303,TMAX,2.2,35.96,1864-03-03
CA006158350,18640204,TMAX,2.2,35.96,1864-02-04
EIE00101859,18641225,TMAX,2.2,35.96,1864-12-25
SZ000006717,18640602,TMAX,2.2,35.96,1864-06-02
SZ000006717,18641016,TMAX,2.2,35.96,1864-10-16
ITE00100554,18641207,TMAX,2.2,35.96,1864-12-07
ITE00100554,18640124,TMAX,2.2,35.96,1864-01-24
CA006158350,18641116,TMAX,2.2,35.96,1864-11-16
SZ000006717,18640505,TMAX,2.2,35.96,1864-05-05
CA006158350,18640205,TMAX,2.2,35.96,1864-02-05
EZE00100082,18641111,TMAX,2.2,35.96,1864-11-11
CA006158350,18640114,TMAX,2.2,35.96,1864-01-14
UK000056225,18640308,TMAX,2.3,36.14,1864-03-08
ITE00100550,18641207,TMAX,2.3,36.14,1864-12-07
BE000006447,18641110,TMAX,2.3,36.14,1864-11-10
AU000005901,18641111,TMAX,2.3,36.14,1864-11-11
GME00125218,18640406,TMAX,2.3,36.14,1864-04-06
EZE00100082,18641201,TMAX,2.3,36.14,1864-12-01
GM000004204,18641205,TMAX,2.3,36.14,1864-12-05
GM000004204,18640222,TMAX,2.3,36.14,1864-02-22
GM000004204,18641211,TMAX,2.4,36.32,1864-12-11
SZ000006717,18641003,TMAX,2.4,36.32,1864-10-03
UK000056225,18640113,TMAX,2.4,36.32,1864-01-13
UK000047811,18640105,TMAX,2.4,36.32,1864-01-05
SZ000006717,18640528,TMAX,2.4,36.32,1864-05-28
GM000004204,18640301,TMAX,2.5,36.5,1864-03-01
AU000005901,18641202,TMAX,2.5,36.5,1864-12-02
GM000004204,18640229,TMAX,2.5,36.5,1864-02-29
ITE00100550,18640123,TMAX,2.5,36.5,1864-01-23
GME00125218,18641207,TMAX,2.5,36.5,1864-12-07
GM000004204,18641125,TMAX,2.5,36.5,1864-11-25
GM000004204,18641207,TMAX,2.5,36.5,1864-12-07
ITE00100550,18640212,TMAX,2.5,36.5,1864-02-12
UK000056225,18641214,TMAX,2.5,36.5,1864-12-14
GM000004204,18640226,TMAX,2.5,36.5,1864-02-26
SZ000006717,18640413,TMAX,2.5,36.5,1864-04-13
GME00125218,18641121,TMAX,2.5,36.5,1864-11-21
AU000005901,18641109,TMAX,2.5,36.5,1864-11-09
BE000006447,18640117,TMAX,2.5,36.5,1864-01-17
SZ000006717,18640423,TMAX,2.6,36.68,1864-04-23
GM000004204,18640121,TMAX,2.6,36.68,1864-01-21
GM000004204,18641206,TMAX,2.6,36.68,1864-12-06
UK000056225,18640204,TMAX,2.6,36.68,1864-02-04
GM000004204,18640223,TMAX,2.6,36.68,1864-02-23
SZ000006717,18640404,TMAX,2.6,36.68,1864-04-04
ITE00100554,18640207,TMAX,2.7,36.86,1864-02-07
ITE00100554,18640202,TMAX,2.7,36.86,1864-02-02
SZ000006717,18640601,TMAX,2.7,36.86,1864-06-01
UK000056225,18640129,TMAX,2.7,36.86,1864-01-29
SZ000006717,18640317,TMAX,2.7,36.86,1864-03-17
SZ000006717,18640904,TMAX,2.7,36.86,1864-09-04
EZE00100082,18641129,TMAX,2.7,36.86,1864-11-29
UK000056225,18640222,TMAX,2.7,36.86,1864-02-22
GME00125218,18641124,TMAX,2.8,37.04,1864-11-24
EZE00100082,18641123,TMAX,2.8,37.04,1864-11-23
CA006158350,18641105,TMAX,2.8,37.04,1864-11-05
CA006158350,18641226,TMAX,2.8,37.04,1864-12-26
CA006158350,18640227,TMAX,2.8,37.04,1864-02-27
GME00125218,18641110,TMAX,2.8,37.04,1864-11-10
CA006158350,18640305,TMAX,2.8,37.04,1864-03-05
CA006158350,18640131,TMAX,2.8,37.04,1864-01-31
CA006158350,18640306,TMAX,2.8,37.04,1864-03-06
SZ000006717,18640303,TMAX,2.8,37.04,1864-03-03
EZE00100082,18640224,TMAX,2.8,37.04,1864-02-24
SZ000006717,18640419,TMAX,2.8,37.04,1864-04-19
CA006158350,18640221,TMAX,2.8,37.04,1864-02-21
CA006158350,18640317,TMAX,2.8,37.04,1864-03-17
ITE00100554,18641206,TMAX,2.8,37.04,1864-12-06
BE000006447,18641203,TMAX,2.8,37.04,1864-12-03
SZ000006717,18640828,TMAX,2.8,37.04,1864-08-28
CA006158350,18641204,TMAX,2.8,37.04,1864-12-04
SZ000006717,18641105,TMAX,2.8,37.04,1864-11-05
GME00125218,18640317,TMAX,2.8,37.04,1864-03-17
UK000047811,18641219,TMAX,2.9,37.22,1864-12-19
BE000006447,18641109,TMAX,2.9,37.22,1864-11-09
UK000047811,18641224,TMAX,2.9,37.22,1864-12-24
BE000006447,18641201,TMAX,2.9,37.22,1864-12-01
AU000005901,18640318,TMAX,2.9,37.22,1864-03-18
ITE00100550,18640207,TMAX,2.9,37.22,1864-02-07
GME00125218,18641109,TMAX,2.9,37.22,1864-11-09
SZ000006717,18640615,TMAX,2.9,37.22,1864-06-15
ITE00100554,18640213,TMAX,2.9,37.22,1864-02-13
UK000056225,18640112,TMAX,2.9,37.22,1864-01-12
ITE00100550,18641205,TMAX,3.0,37.4,1864-12-05
SZ000006717,18640322,TMAX,3.0,37.4,1864-03-22
GME00125218,18640408,TMAX,3.0,37.4,1864-04-08
EZE00100082,18641122,TMAX,3.0,37.4,1864-11-22
SZ000006717,18640420,TMAX,3.0,37.4,1864-04-20
ITE00100550,18640205,TMAX,3.0,37.4,1864-02-05
EZE00100082,18640204,TMAX,3.0,37.4,1864-02-04
SZ000006717,18640514,TMAX,3.1,37.58,1864-05-14
GM000004204,18641210,TMAX,3.1,37.58,1864-12-10
GME00125218,18641102,TMAX,3.1,37.58,1864-11-02
UK000047811,18640227,TMAX,3.1,37.58,1864-02-27
BE000006447,18641202,TMAX,3.1,37.58,1864-12-02
ITE00100550,18641206,TMAX,3.1,37.58,1864-12-06
GM000004204,18640408,TMAX,3.1,37.58,1864-04-08
ITE00100550,18640130,TMAX,3.1,37.58,1864-01-30
UK000047811,18640207,TMAX,3.1,37.58,1864-02-07
AU000005901,18640205,TMAX,3.1,37.58,1864-02-05
UK000047811,18640208,TMAX,3.1,37.58,1864-02-08
ITE00100550,18641213,TMAX,3.1,37.58,1864-12-13
SZ000006717,18640502,TMAX,3.1,37.58,1864-05-02
GME00125218,18641129,TMAX,3.1,37.58,1864-11-29
SZ000006717,18640614,TMAX,3.2,37.76,1864-06-14
UK000047811,18640220,TMAX,3.2,37.76,1864-02-20
UK000056225,18640224,TMAX,3.2,37.76,1864-02-24
SZ000006717,18640509,TMAX,3.2,37.76,1864-05-09
UK000056225,18640225,TMAX,3.2,37.76,1864-02-25
BE000006447,18640225,TMAX,3.2,37.76,1864-02-25
UK000047811,18641226,TMAX,3.2,37.76,1864-12-26
ITE00100554,18641226,TMAX,3.2,37.76,1864-12-26
CA006158350,18640330,TMAX,3.3,37.94,1864-03-30
GME00125218,18640204,TMAX,3.3,37.94,1864-02-04
GME00125218,18640129,TMAX,3.3,37.94,1864-01-29
CA006158350,18641217,TMAX,3.3,37.94,1864-12-17
CA006158350,18641207,TMAX,3.3,37.94,1864-12-07
BE000006447,18641108,TMAX,3.3,37.94,1864-11-08
CA006158350,18640314,TMAX,3.3,37.94,1864-03-14
CA006158350,18641219,TMAX,3.3,37.94,1864-12-19
BE000006447,18640118,TMAX,3.3,37.94,1864-01-18
CA006158350,18640202,TMAX,3.3,37.94,1864-02-02
CA006158350,18640126,TMAX,3.3,37.94,1864-01-26
ITE00100550,18641231,TMAX,3.3,37.94,1864-12-31
CA006158350,18640313,TMAX,3.3,37.94,1864-03-13
SZ000006717,18640616,TMAX,3.3,37.94,1864-06-16
GME00125218,18640126,TMAX,3.3,37.94,1864-01-26
GM000004204,18641121,TMAX,3.3,37.94,1864-11-21
CA006158350,18640117,TMAX,3.3,37.94,1864-01-17
CA006158350,18641225,TMAX,3.3,37.94,1864-12-25
CA006158350,18640310,TMAX,3.3,37.94,1864-03-10
UK000056225,18640223,TMAX,3.3,37.94,1864-02-23
CA006158350,18640410,TMAX,3.3,37.94,1864-04-10
EIE00101859,18640107,TMAX,3.3,37.94,1864-01-07
CA006158350,18640312,TMAX,3.3,37.94,1864-03-12
GME00125218,18640203,TMAX,3.3,37.94,1864-02-03
EIE00101859,18640109,TMAX,3.3,37.94,1864-01-09
CA006158350,18640129,TMAX,3.3,37.94,1864-01-29
GME00125218,18641210,TMAX,3.3,37.94,1864-12-10
GM000004204,18641106,TMAX,3.4,38.12,1864-11-06
SZ000006717,18640704,TMAX,3.4,38.12,1864-07-04
GME00125218,18641106,TMAX,3.4,38.12,1864-11-06
EZE00100082,18640221,TMAX,3.4,38.12,1864-02-21
GME00125218,18641103,TMAX,3.4,38.12,1864-11-03
ITE00100554,18641213,TMAX,3.4,38.12,1864-12-13
AU000005901,18641110,TMAX,3.4,38.12,1864-11-10
EZE00100082,18640225,TMAX,3.4,38.12,1864-02-25
ITE00100554,18641225,TMAX,3.4,38.12,1864-12-25
UK000056225,18640128,TMAX,3.4,38.12,1864-01-28
GME00125218,18641030,TMAX,3.4,38.12,1864-10-30
EZE00100082,18640317,TMAX,3.4,38.12,1864-03-17
EZE00100082,18641113,TMAX,3.5,38.3,1864-11-13
GME00125218,18640302,TMAX,3.5,38.3,1864-03-02
ITE00100550,18640129,TMAX,3.5,38.3,1864-01-29
BE000006447,18640109,TMAX,3.5,38.3,1864-01-09
GME00125218,18641130,TMAX,3.6,38.480000000000004,1864-11-30
